t(s),Total solute volume 6,Total 1 volume 6,Total 2 volume 6,Total retention volume 6,Total solute volume 7,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total solute volume 8,Total 1 volume 8,Total 2 volume 8,Total retention volume 8,Flux surface 12: solute,Flux surface 11: solute,Flux surface 13: solute,Flux surface 14: solute,Flux surface 9: solute,Flux surface 15: solute,Flux surface 10: solute
39589.7660268068,184461233629.05466,17676169342332.867,132014954809823.75,149875585385787.38,108682484566.05278,0.0,5535623.125792067,108688020189.17877,816317271108.9867,0.03594123461189879,64035628323.685745,880352899432.7084,-3595648.419239391,-3380094.943202156,-336214.7820221226,-32.11347981049024,-2124380.333886673,-2252239.0833884478,-12254244.887939855
43598.74262948748,184395304415.3745,17669851630647.086,131967773684921.06,149822020619982.62,107834579777.41185,0.0,5492436.025536281,107840072213.43707,767707103288.0682,0.03594123461189879,60222429578.657234,827929532866.759,-3539754.4834932494,-3378034.248567768,-335846.41221930087,-32.1132036092817,-2108178.047375714,-2040483.82341788,-11248858.260226727
48008.616892436236,184323098783.6357,17662932476949.125,131916100949823.42,149763356525556.53,106350809937.35832,0.0,5416861.836437469,106356226799.19507,720447914903.5802,0.03594123461189879,56515207332.62315,776963122236.2428,-3466353.2831388433,-3375796.995038504,-335448.4503385259,-32.112897320836744,-2090844.989526033,-1843452.986452236,-10327246.504660588
52859.47858167986,184244045451.94162,17655357137766.312,131859527776983.7,149699128960203.75,104376635696.68292,0.0,5316309.437171702,104381952006.11948,674626439182.6152,0.03594123461189879,52920765326.94655,727547204509.601,-3380162.173195985,-3373370.107955406,-335019.46663022006,-32.11255756096279,-2072341.8453373585,-1661904.4030632745,-9480795.78476038
58195.42643984785,184157525108.17642,17647066267098.37,131797610966962.33,149628834759170.1,102045246132.27678,0.0,5197562.667260665,102050443694.9444,630353808954.7578,0.03594123461189879,49447821322.809105,679801630277.5988,-3285416.432901739,-3370739.766002056,-334558.15621256316,-32.11218056394469,-2052633.919703684,-1496068.5630986837,-8701331.284100514
64064.969083832635,184062866893.52145,17637995579449.4,131729870431949.2,149551928878289.03,99474610689.28224,0.0,5066630.170978921,99479677319.4534,587768891742.5942,0.03594123461189879,46107268724.78341,633876160467.4148,-3185784.3414759343,-3367891.3608685625,-334063.3783953143,-32.111762143125006,-2031691.9836067543,-1345724.6001707416,-7981765.580580808
70521.4659922159,183959344681.5955,17628075493271.082,131655786532963.45,149467821370916.7,96766106620.30167,0.0,4928675.487475823,96771035295.78937,547037149926.72473,0.03594123461189879,42912087170.00791,589949237096.7659,-3084336.5228579678,-3364809.447902774,-333534.19583051355,-32.111297648519276,-2009493.078734821,-1210299.0976947986,-7316493.344850714
77623.6125914375,183846173145.03076,17617230754042.04,131574797264997.27,149375874192183.9,94004468484.88448,0.0,4788014.478587486,94009256499.36324,508344899411.82544,0.03594123461189879,39876892153.57957,548221791565.4403,-2983561.3280025916,-3361477.6857762244,-332969.91092841624,-32.110781921409476,-1986021.244351592,-1088976.5849275345,-6701519.029908167
85435.97385058126,183722503602.3236,17605380036287.766,131486295284857.66,149275397824747.84,91258672738.60759,0.0,4648160.384410782,91263320898.99287,471889371104.97394,0.03594123461189879,37017155405.91835,508906526510.9301,-2885412.6300146966,-3357878.763444906,-332370.09646906634,-32.110209245835584,-1961268.128068144,-980808.3827707387,-6134346.756158614
94029.57123563939,183587419639.51276,17592435524025.625,131389624777882.48,149165647721549.22,88583330241.78302,0.0,4511894.749207263,88587842136.53256,437865439232.0385,0.03594123461189879,34348163800.16477,472213603032.24084,-2791374.2744040657,-3353994.313229031,-331734.617016666,-32.10957329685804,-1935233.4424307318,-884806.8084993745,-5613690.346297439
103482.52835920334,183439932503.96085,17578302469371.854,131284078161556.12,149045820563431.38,86020210726.60306,0.0,4381345.068464275,86024592071.67104,406450240733.46594,0.03594123461189879,31883812824.81329,438334053558.3162,-2702526.742777713,-3349804.809719061,-331063.6377222643,-32.108867085379,-1907925.232632873,-800014.6681971584,-5139074.0464375075
113880.78119512368,183278976271.46408,17562878729423.885,131168892626848.39,148915050332542.75,83599640903.82782,0.0,4258055.999925956,83603898959.82735,377787164200.4018,0.03594123461189879,29635350599.128117,407422514799.5683,-2619605.653556051,-3345289.455456815,-330357.61749018816,-32.10808289917863,-1879359.927778003,-725544.8034684382,-4710393.115532784
125318.85931463607,183103402793.0136,17546054282031.7,131043246521897.84,148772404206721.62,81341662848.8003,0.0,4143048.364713491,81345805897.16528,351970832278.38403,0.03594123461189879,27610199820.102707,379581032098.5228,-2543047.1905673384,-3340426.0559112625,-329617.28436134546,-32.107212239645605,-1849562.1593038172,-660590.1065730427,-4327493.122455325
137900.7452460997,182911976433.8217,17527710721659.18,130906255586958.5,148616878285052.38,79256971309.21608,0.0,4036866.8880686704,79261008176.10431,329034722688.3646,0.03594123461189879,25810986694.591858,354845709382.99274,-2473020.874088384,-3335190.8880733945,-328843.592342343,-32.1062457534485,-1818564.3453891813,-604409.615811046,-3989812.678093123
151740.81977070967,182703368624.335,17507720737233.14,130756969054811.92,148447393160671.44,77347737936.38728,0.0,3939622.180668724,77351677558.56842,308942938148.8624,0.03594123461189879,24234895330.748253,333177833479.6494,-2409453.9957753513,-3329558.568865135,-328037.660699006,-32.105173158118376,-1786406.0588210367,-556299.9546498623,-3696120.071499462
166964.90174778065,182476152250.69604,17485947574601.193,130594365636179.44,148262789363030.7,75608464327.23108,0.0,3851034.1873844997,75612315361.41855,291587309788.19257,0.03594123461189879,22873440513.784534,314460750302.01245,-2352053.842232827,-3323501.9312420376,-327200.6987412426,-32.10398316020355,-1753133.2166634726,-515562.80384984624,-3444361.281932663
183711.39192255872,182228795919.26944,17462244486928.285,130417349415045.83,148061822697894.72,74026987850.81435,0.0,3770483.41795192,74030758334.23232,276790489518.92786,0.03594123461189879,21712710284.549797,298503199803.5149,-2300333.5054265307,-3316991.917059208,-326333.92105601635,-32.10266336433492,-1718797.1511762831,-481478.17092130677,-3231624.880773511
